INVENTORYRELID,Product Name,List Price,Quantity,Total,Discount,Total After Discount,Tax,Net Total,BOOKID
22008074,hedge product,"$1,582.05",3,"$4,746.14",$47.46,"$4,698.68",$142.38,"$4,841.07",24000007
22008075,"Prop shaft (drive shaft, propeller shaft)","$1,974.56",8,"$15,796.50",$473.89,"$15,322.60",$315.93,"$15,638.53",24000008
22008076,Rear spoiler (wing),$190.58,8,"$1,524.62",$0.00,"$1,524.62",$60.98,"$1,585.61",24000001
22008077,Multi-tool,$922.55,7,"$6,457.86",$258.31,"$6,199.55",$129.16,"$6,328.70",24000001
22008078,Asha 500,"$1,535.25",10,"$15,352.52",$153.53,"$15,198.99",$460.58,"$15,659.57",24000005
22008079,Club soda / Tonic,"$1,249.41",6,"$7,496.45",$149.93,"$7,346.52",$299.86,"$7,646.38",24000001
22008080,Lumia 928,"$1,767.73",3,"$5,303.18",$53.03,"$5,250.15",$212.13,"$5,462.28",24000009
22008081,tax disc,$617.2,7,"$4,320.37",$172.81,"$4,147.55",$86.41,"$4,233.96",24000002
22008082,cardigan,$331.53,5,"$1,657.65",$66.31,"$1,591.35",$49.73,"$1,641.08",24000004
22008083,Asha 201,"$1,194.59",9,"$10,751.29",$107.51,"$10,643.78",$107.51,"$10,751.29",24000008
22008084,Hubcap,"$1,863.62",8,"$14,908.99",$447.27,"$14,461.72",$298.18,"$14,759.90",24000009
22008090,cold tap,$403.5,6,"$2,421.01",$24.21,"$2,396.80",$48.42,"$2,445.22",24000004
22008091,Metering valve,$447.92,8,"$3,583.38",$107.50,"$3,475.88",$71.67,"$3,547.54",24000009
22008092,Garlic,"$1,628.2",1,"$1,628.20",$32.56,"$1,595.64",$32.56,"$1,628.20",24000005
22008093,OT-106,$591.1,3,"$1,773.30",$53.20,"$1,720.10",$53.20,"$1,773.30",24000004
22008098,Fuel cap,"$1,391.42",10,"$13,914.19",$278.28,"$13,635.90",$556.57,"$14,192.47",24000009
22008099,recorder,"$1,152.16",9,"$10,369.44",$414.78,"$9,954.66",$0.00,"$9,954.66",24000001
22008100,Baking,$876.81,5,"$4,384.03",$131.52,"$4,252.51",$87.68,"$4,340.19",24000004
22008101,Sour cream,"$1,735.98",7,"$12,151.88",$486.08,"$11,665.81",$121.52,"$11,787.33",24000004
22008102,bugle,$996.93,1,$996.93,$39.88,$957.05,$0.00,$957.05,24000003
22008104,Clutch pedal,"$1,182.61",2,"$2,365.22",$70.96,"$2,294.26",$0.00,"$2,294.26",24000009
22008105,Wax paper,"$1,495.48",10,"$14,954.79",$448.64,"$14,506.15",$299.10,"$14,805.25",24000004
22008106,LT-2 Landing Strut,$313.6,10,"$3,136.03",$125.44,"$3,010.58",$31.36,"$3,041.95",24000003
22008109,Modular Girder Adapter,"$1,570.77",2,"$3,141.53",$62.83,"$3,078.70",$31.42,"$3,110.12",24000001
22008110,OT-602,"$1,261.69",1,"$1,261.69",$50.47,"$1,211.22",$25.23,"$1,236.45",24000003
22008111,bassoon,"$1,452.22",2,"$2,904.45",$0.00,"$2,904.45",$0.00,"$2,904.45",24000007
22008112,TVR-200 Stack Bi-Coupler,$197.33,5,$986.63,$9.87,$976.76,$19.73,$996.50,24000002
22008113,alarm clock,$763.75,7,"$5,346.28",$106.93,"$5,239.35",$0.00,"$5,239.35",24000007
22008114,Automotive Nectarines,$990.67,1,$990.67,$29.72,$960.95,$9.91,$970.86,24000004
22008115,One Touch Scribe HD,$497.63,10,"$4,976.30",$49.76,"$4,926.53",$199.05,"$5,125.58",24000004
22008119,One Touch Tab 7,"$1,078.37",6,"$6,470.24",$194.11,"$6,276.13",$258.81,"$6,534.94",24000003
22008120,cookery book,"$1,759.18",2,"$3,518.35",$35.18,"$3,483.17",$105.55,"$3,588.72",24000007
22008121,Food grain,"$1,315.5",1,"$1,315.50",$26.31,"$1,289.19",$13.15,"$1,302.34",24000001
22008122,Radiator,"$1,737.2",3,"$5,211.60",$104.23,"$5,107.37",$52.12,"$5,159.48",24000008
22008123,One Touch Snap LTE,"$1,400.85",5,"$7,004.23",$70.04,"$6,934.19",$70.04,"$7,004.23",24000009
22008124,greenhouse product,$155.04,10,"$1,550.37",$15.50,"$1,534.87",$31.01,"$1,565.87",24000009
22008125,Advanced Grabbing Unit,$564.76,6,"$3,388.55",$101.66,"$3,286.89",$135.54,"$3,422.43",24000007
22008126,C5-05,"$1,771.63",5,"$8,858.15",$265.74,"$8,592.41",$177.16,"$8,769.57",24000005
22008127,Tandoor,"$1,796.25",7,"$12,573.73",$502.95,"$12,070.78",$251.47,"$12,322.26",24000008
22008128,Asha 501,$719.82,5,"$3,599.12",$143.96,"$3,455.15",$107.97,"$3,563.13",24000001
22008142,Pencil sharpener,$940.88,2,"$1,881.76",$37.64,"$1,844.12",$0.00,"$1,844.12",24000002
22008143,harmonica,$738.97,5,"$3,694.83",$147.79,"$3,547.03",$0.00,"$3,547.03",24000003
22008144,Parts and functions of starter system,"$1,371.71",7,"$9,602.00",$96.02,"$9,505.98",$192.04,"$9,698.02",24000008
22008145,skirt,"$1,815.71",1,"$1,815.71",$18.16,"$1,797.56",$54.47,"$1,852.03",24000009
22008146,Sabbath mode,$180.18,1,$180.18,$7.21,$172.98,$3.60,$176.58,24000009
22008147,Cake / Brownie mix,"$1,193.69",3,"$3,581.08",$143.24,"$3,437.84",$0.00,"$3,437.84",24000006
22008148,OT-991,$740.05,1,$740.05,$7.40,$732.65,$29.60,$762.25,24000006
22008149,Relay connector,$228.97,1,$228.97,$6.87,$222.10,$6.87,$228.97,24000005
22008150,champagne,"$1,157.18",9,"$10,414.63",$312.44,"$10,102.19",$416.59,"$10,518.77",24000005
22008151,drain product,"$1,794.2",10,"$17,941.98",$358.84,"$17,583.14",$179.42,"$17,762.56",24000001
22008152,Digging bar,$173.61,10,"$1,736.07",$17.36,"$1,718.71",$17.36,"$1,736.07",24000009
22008153,Adjusting mechanism (adjuster star wheel),$541.72,6,"$3,250.30",$97.51,"$3,152.79",$65.01,"$3,217.79",24000003
22008154,Salmon,$484.59,8,"$3,876.75",$38.77,"$3,837.98",$38.77,"$3,876.75",24000002
22008155,Dual circuit brake system,$647.7,1,$647.70,$12.95,$634.75,$6.48,$641.22,24000008
22008156,Ceramic tile cutter,$204.07,3,$612.22,$12.24,$599.97,$12.24,$612.22,24000001
22008157,Bonox,"$1,296.24",10,"$12,962.45",$0.00,"$12,962.45",$0.00,"$12,962.45",24000002
22008158,Radiator,"$1,737.2",10,"$17,372.00",$694.88,"$16,677.12",$521.16,"$17,198.28",24000009
22008159,Frozen,$677.7,6,"$4,066.23",$162.65,"$3,903.58",$81.32,"$3,984.90",24000002
22008160,Oil level sensor,$717.1,4,"$2,868.42",$114.74,"$2,753.68",$57.37,"$2,811.05",24000002
22008161,ELLE No 3,$335.83,8,"$2,686.60",$80.60,"$2,606.00",$26.87,"$2,632.87",24000004
22008162,OT-720,$532.67,10,"$5,326.68",$0.00,"$5,326.68",$213.07,"$5,539.75",24000002
22008163,Feminine products,$874.91,10,"$8,749.09",$0.00,"$8,749.09",$87.49,"$8,836.58",24000004
22008164,OT-C825,$861.05,3,"$2,583.14",$103.33,"$2,479.82",$51.66,"$2,531.48",24000006
22008166,Lumia 1020,"$1,376.75",2,"$2,753.51",$82.61,"$2,670.90",$27.54,"$2,698.44",24000001
22008167,Multi-tool,$949.42,7,"$6,645.95",$265.84,"$6,380.12",$265.84,"$6,645.95",24000009
22008168,lounge product,$296.45,6,"$1,778.67",$17.79,"$1,760.88",$71.15,"$1,832.03",24000006
22008169,Powder-actuated tool,$581.99,10,"$5,819.86",$116.40,"$5,703.47",$174.60,"$5,878.06",24000004
22008173,OT-S853,$213.17,6,"$1,279.03",$12.79,"$1,266.24",$0.00,"$1,266.24",24000001
22008174,Intake manifold,"$1,111.44",3,"$3,334.32",$66.69,"$3,267.63",$0.00,"$3,267.63",24000008
22008185,Air freshener Broccoli,"$1,256.48",6,"$7,538.86",$75.39,"$7,463.47",$75.39,"$7,538.86",24000004
22008187,Sunroof,"$1,163.97",5,"$5,819.83",$58.20,"$5,761.63",$0.00,"$5,761.63",24000004
22008188,Radial Engine Body[Note 1],$140.47,7,$983.26,$0.00,$983.26,$0.00,$983.26,24000002
22008189,spark plug,$134.18,9,"$1,207.66",$36.23,"$1,171.43",$36.23,"$1,207.66",24000007
22008190,Master stock,$496.7,5,"$2,483.48",$74.50,"$2,408.97",$74.50,"$2,483.48",24000003
22008191,Tail light,"$2,000.11",5,"$10,000.53",$300.02,"$9,700.51",$200.01,"$9,900.52",24000005
22008192,Rockomax Brand Adapter 02,$536.32,4,"$2,145.28",$64.36,"$2,080.92",$21.45,"$2,102.38",24000004
22008193,soil,"$1,779.75",1,"$1,779.75",$17.80,"$1,761.95",$0.00,"$1,761.95",24000005
22008194,lampshade,"$1,728.86",3,"$5,186.59",$155.60,"$5,031.00",$103.73,"$5,134.73",24000009
22008195,accelerator,"$1,254.72",5,"$6,273.61",$250.94,"$6,022.67",$188.21,"$6,210.88",24000001
22008198,Sunroof,"$1,075.28",6,"$6,451.70",$258.07,"$6,193.63",$64.52,"$6,258.15",24000003
22008199,OT 156,$345.45,5,"$1,727.24",$17.27,"$1,709.97",$0.00,"$1,709.97",24000001
22008200,Pop C7,$648.76,10,"$6,487.62",$0.00,"$6,487.62",$129.75,"$6,617.37",24000006
22008201,Beer,"$1,882.64",8,"$15,061.09",$602.44,"$14,458.65",$0.00,"$14,458.65",24000006
22008202,View,$169.49,8,"$1,355.88",$27.12,"$1,328.76",$54.24,"$1,383.00",24000006
22008203,Asha 201,"$1,217.78",7,"$8,524.49",$340.98,"$8,183.51",$85.24,"$8,268.75",24000009
22008204,Batillum,"$1,612",4,"$6,448.01",$0.00,"$6,448.01",$257.92,"$6,705.93",24000005
22008208,kitchen product,"$1,278.67",3,"$3,836.00",$153.44,"$3,682.56",$153.44,"$3,836.00",24000008
22008209,E6,"$1,530.76",10,"$15,307.59",$153.08,"$15,154.52",$153.08,"$15,307.59",24000008
22008213,Sponges / Scrubbers Mushrooms,"$1,983.81",1,"$1,983.81",$79.35,"$1,904.46",$0.00,"$1,904.46",24000001
22008214,XM-G50 Radial Air Intake,"$1,119.89",8,"$8,959.11",$0.00,"$8,959.11",$268.77,"$9,227.89",24000002
22008215,Harmonic balancer,"$1,501.75",1,"$1,501.75",$60.07,"$1,441.68",$0.00,"$1,441.68",24000001
22008216,hairbrush,"$1,325.83",5,"$6,629.13",$265.17,"$6,363.96",$198.87,"$6,562.84",24000005
22008218,Water neck,$362.34,10,"$3,623.44",$36.23,"$3,587.20",$36.23,"$3,623.44",24000005
22008219,Idol S,$438.94,6,"$2,633.67",$26.34,"$2,607.33",$0.00,"$2,607.33",24000006
22008220,Meat extenders,"$1,739.59",9,"$15,656.34",$156.56,"$15,499.77",$469.69,"$15,969.46",24000004
22008221,Gin,$152.13,1,$152.13,$3.04,$149.09,$0.00,$149.09,24000004
22008222,Salsa,$708.18,10,"$7,081.83",$0.00,"$7,081.83",$0.00,"$7,081.83",24000008
22008227,Hot plate,"$1,749.96",1,"$1,749.96",$17.50,"$1,732.46",$70.00,"$1,802.46",24000002
22008228,Fuse,"$1,530.99",3,"$4,592.98",$91.86,"$4,501.12",$91.86,"$4,592.98",24000008
22008229,Cereal,"$1,489.56",3,"$4,468.68",$44.69,"$4,424.00",$44.69,"$4,468.68",24000005
22008230,TVR-300L Stack Tri-Adapter,"$1,166.84",9,"$10,501.52",$315.05,"$10,186.47",$210.03,"$10,396.50",24000002
22008231,Pet shampoo,"$1,242.64",8,"$9,941.10",$198.82,"$9,742.28",$0.00,"$9,742.28",24000002
22008232,jumper,"$1,019.55",6,"$6,117.30",$244.69,"$5,872.60",$244.69,"$6,117.30",24000002
22008233,C5 TD-SCDMA,"$1,176.72",8,"$9,413.77",$188.28,"$9,225.49",$376.55,"$9,602.04",24000009
22008234,Pet shampoo,"$1,147.96",5,"$5,739.80",$0.00,"$5,739.80",$57.40,"$5,797.20",24000009
22008235,OT-C555,$283.73,1,$283.73,$8.51,$275.22,$8.51,$283.73,24000008
22008236,saw,"$1,773.52",7,"$12,414.64",$496.59,"$11,918.06",$248.29,"$12,166.35",24000003
22008237,Steering shaft,"$1,074.14",9,"$9,667.24",$386.69,"$9,280.55",$96.67,"$9,377.22",24000004
22008238,Pillar and hard trim,"$1,646.05",1,"$1,646.05",$49.38,"$1,596.67",$0.00,"$1,596.67",24000007
22008239,nickel,$445.62,6,"$2,673.72",$0.00,"$2,673.72",$106.95,"$2,780.67",24000003
22008240,OT-602,"$1,261.69",4,"$5,046.75",$0.00,"$5,046.75",$50.47,"$5,097.22",24000003
22008241,light bulb,$764.7,3,"$2,294.11",$45.88,"$2,248.23",$68.82,"$2,317.05",24000001
22008242,OT-565,$518.55,10,"$5,185.48",$155.56,"$5,029.91",$103.71,"$5,133.62",24000007
22008243,OT-720,$554.86,7,"$3,884.04",$116.52,"$3,767.52",$0.00,"$3,767.52",24000007
22008244,Fuel pressure regulator,$504.7,4,"$2,018.80",$40.38,"$1,978.43",$40.38,"$2,018.80",24000007
22008245,PPD-12 Cupola Module,$181.64,4,$726.57,$29.06,$697.50,$7.27,$704.77,24000006
22008246,Razors / Shaving cream,$215.04,9,"$1,935.37",$77.41,"$1,857.95",$38.71,"$1,896.66",24000008
22008248,chimney product,$239.17,5,"$1,195.84",$11.96,"$1,183.88",$0.00,"$1,183.88",24000008
22008249,Caliper,"$1,145.75",8,"$9,166.01",$0.00,"$9,166.01",$183.32,"$9,349.33",24000008
22008250,Asha 205,$164.13,2,$328.25,$13.13,$315.12,$0.00,$315.12,24000006
22008251,Lumia 900 AT&amp;T,"$1,860.8",10,"$18,608.01",$558.24,"$18,049.77",$744.32,"$18,794.09",24000004
22008252,Meat extenders,"$1,757.34",5,"$8,786.72",$175.73,"$8,610.98",$351.47,"$8,962.45",24000005
22008253,Yuxiang,$335.37,1,$335.37,$6.71,$328.66,$10.06,$338.72,24000008
22008254,Crackers,"$1,680.82",9,"$15,127.37",$302.55,"$14,824.82",$453.82,"$15,278.64",24000003
22008255,Water pump,"$1,821.22",6,"$10,927.33",$109.27,"$10,818.06",$437.09,"$11,255.15",24000002
22008258,OT-303,"$1,217.18",10,"$12,171.76",$121.72,"$12,050.04",$0.00,"$12,050.04",24000003
22008259,Crowbar (tool),$220.05,1,$220.05,$6.60,$213.44,$6.60,$220.05,24000006
22008260,Alarm and siren,$131.27,10,"$1,312.72",$13.13,"$1,299.59",$26.25,"$1,325.85",24000001
22008268,Pancake / Waffle mix,"$1,528.73",1,"$1,528.73",$15.29,"$1,513.45",$45.86,"$1,559.31",24000009
22008273,Fufu Machine,$311.61,8,"$2,492.86",$24.93,"$2,467.93",$0.00,"$2,467.93",24000001
22008274,Mount and mounting,"$1,142.8",7,"$7,999.62",$239.99,"$7,759.63",$319.98,"$8,079.62",24000007
22008275,cable,"$1,765.24",6,"$10,591.46",$0.00,"$10,591.46",$423.66,"$11,015.12",24000002
22008277,Idol 3 (4.7),$760.58,4,"$3,042.33",$60.85,"$2,981.48",$60.85,"$3,042.33",24000007
22008278,Engine Nacelle[Note 1],$422.58,10,"$4,225.78",$169.03,"$4,056.74",$0.00,"$4,056.74",24000004
22008280,sink,"$1,042.73",6,"$6,256.36",$187.69,"$6,068.67",$62.56,"$6,131.24",24000006
22008281,Mandarina Duck,$251.12,6,"$1,506.71",$60.27,"$1,446.44",$15.07,"$1,461.51",24000004
22008282,English muffins,$234.77,5,"$1,173.87",$11.74,"$1,162.13",$0.00,"$1,162.13",24000009
22008283,Piston pin bush,$951.63,1,$951.63,$0.00,$951.63,$38.07,$989.69,24000006
22008284,Lumia 1020,"$1,449.99",4,"$5,799.94",$0.00,"$5,799.94",$232.00,"$6,031.94",24000005
22008285,shoes,$915.84,7,"$6,410.92",$128.22,"$6,282.70",$0.00,"$6,282.70",24000005
22008286,piccolo,$458.43,3,"$1,375.28",$0.00,"$1,375.28",$41.26,"$1,416.53",24000007
22008287,Water pump gasket,$765.21,5,"$3,826.04",$0.00,"$3,826.04",$114.78,"$3,940.82",24000005
22008288,red wine,"$1,078.1",10,"$10,780.98",$431.24,"$10,349.74",$431.24,"$10,780.98",24000009
22008289,RC-001S Remote Guidance Unit,$807.2,3,"$2,421.59",$24.22,"$2,397.37",$0.00,"$2,397.37",24000002
22008290,pair of shoes,"$1,024.16",6,"$6,144.98",$184.35,"$5,960.63",$184.35,"$6,144.98",24000002
22008291,TilapiaOther,$339.49,8,"$2,715.93",$0.00,"$2,715.93",$81.48,"$2,797.41",24000002
22008292,Probodobodyne QBE,$184.88,9,"$1,663.95",$16.64,"$1,647.31",$16.64,"$1,663.95",24000009
22008293,mop,"$1,070.78",7,"$7,495.44",$74.95,"$7,420.49",$0.00,"$7,420.49",24000009
22008294,Exhaust clamp and bracket,$263.81,7,"$1,846.67",$0.00,"$1,846.67",$18.47,"$1,865.13",24000007
22008295,cornet,$667.94,5,"$3,339.71",$133.59,"$3,206.12",$100.19,"$3,306.31",24000003
22008296,flower bed product,"$1,121.49",4,"$4,485.96",$0.00,"$4,485.96",$44.86,"$4,530.82",24000009
22008298,Gum arabic,"$1,235.74",7,"$8,650.18",$346.01,"$8,304.18",$173.00,"$8,477.18",24000008
22008299,POP 10,$910.58,8,"$7,284.65",$0.00,"$7,284.65",$291.39,"$7,576.03",24000001
22008300,handbag,$255.48,4,"$1,021.94",$30.66,$991.28,$20.44,"$1,011.72",24000004
22008301,Brake pump,"$1,677.19",10,"$16,771.94",$335.44,"$16,436.51",$167.72,"$16,604.22",24000008
22008302,Hot sauce,"$1,781.7",8,"$14,253.58",$285.07,"$13,968.51",$427.61,"$14,396.11",24000001
22008303,"Gasket: Flat, moulded, profiled","$1,845.3",9,"$16,607.70",$664.31,"$15,943.39",$664.31,"$16,607.70",24000001
22008304,OT-E230,"$1,452.69",10,"$14,526.89",$0.00,"$14,526.89",$145.27,"$14,672.16",24000008
22008305,Fruit preserves,$160.21,6,$961.28,$0.00,$961.28,$0.00,$961.28,24000006
22008306,Canned foods,$401.54,5,"$2,007.71",$40.15,"$1,967.55",$60.23,"$2,027.78",24000004
22008307,Sponges / Scrubbers Mushrooms,"$1,946.02",10,"$19,460.21",$583.81,"$18,876.40",$389.20,"$19,265.60",24000002
22008308,E7,$327.74,8,"$2,621.95",$104.88,"$2,517.07",$26.22,"$2,543.29",24000006
22008309,OT Club,$933.63,9,"$8,402.64",$0.00,"$8,402.64",$168.05,"$8,570.69",24000001
22008310,Spices & herbs,"$1,780.47",8,"$14,243.72",$142.44,"$14,101.29",$284.87,"$14,386.16",24000003
22008311,One Touch M'Pop,"$1,601.66",3,"$4,804.98",$96.10,"$4,708.88",$48.05,"$4,756.93",24000004
22008312,Food grain,"$1,241.04",10,"$12,410.38",$0.00,"$12,410.38",$248.21,"$12,658.58",24000007
22008313,curtains,$941.43,5,"$4,707.15",$94.14,"$4,613.01",$141.21,"$4,754.22",24000001
22008314,engine,$165.6,3,$496.79,$4.97,$491.82,$9.94,$501.76,24000004
22008315,loft product,$843.02,6,"$5,058.12",$101.16,"$4,956.96",$50.58,"$5,007.54",24000003
22008316,Mk3 Passenger Module,"$1,615.66",5,"$8,078.29",$242.35,"$7,835.94",$0.00,"$7,835.94",24000003
22008317,tap,"$1,182.45",6,"$7,094.68",$0.00,"$7,094.68",$141.89,"$7,236.57",24000009
22008318,Sharp COCOROBO,"$1,482.67",6,"$8,896.04",$266.88,"$8,629.16",$0.00,"$8,629.16",24000002
22008319,Vacuum gauge,$680.71,10,"$6,807.11",$0.00,"$6,807.11",$136.14,"$6,943.25",24000005
22008320,Sensor Array Computing Nose Cone,"$1,902.16",1,"$1,902.16",$57.06,"$1,845.10",$76.09,"$1,921.19",24000001
22008326,Pixi 3 (7) 3G,$848.01,2,"$1,696.02",$50.88,"$1,645.14",$0.00,"$1,645.14",24000004
22008327,Bath soap / Hand soap,"$1,794.25",7,"$12,559.73",$502.39,"$12,057.34",$0.00,"$12,057.34",24000005
22008328,OT-890D,"$1,498.9",1,"$1,498.90",$44.97,"$1,453.93",$44.97,"$1,498.90",24000003
22008329,Other alternator partsElectrical supply system    Battery,$982.36,6,"$5,894.15",$0.00,"$5,894.15",$176.82,"$6,070.98",24000006
22008330,Redheads (matches),"$1,079.4",7,"$7,555.80",$0.00,"$7,555.80",$151.12,"$7,706.91",24000009
22008331,Camshaft fastener,"$1,325.09",3,"$3,975.27",$39.75,"$3,935.52",$0.00,"$3,935.52",24000006
22008334,Bell housing,"$1,155.04",4,"$4,620.16",$184.81,"$4,435.35",$92.40,"$4,527.76",24000007
22008335,E5,"$2,033.15",1,"$2,033.15",$81.33,"$1,951.82",$81.33,"$2,033.15",24000001
22008336,TR-2L Ruggedized Vehicular Wheel,"$1,075.06",3,"$3,225.18",$96.76,"$3,128.43",$0.00,"$3,128.43",24000002
22008337,Butter / Margarine,"$1,728.42",6,"$10,370.50",$311.11,"$10,059.38",$414.82,"$10,474.20",24000001
22008338,Center console (front and rear)Other components    Trap (secret compartment),"$1,984.45",6,"$11,906.70",$238.13,"$11,668.57",$0.00,"$11,668.57",24000009
22008339,Cigarettes Grapefruit,"$1,149.37",8,"$9,194.96",$275.85,"$8,919.11",$91.95,"$9,011.06",24000006
22008340,Park brake lever/handle (hand brake),"$1,289.99",8,"$10,319.92",$412.80,"$9,907.12",$206.40,"$10,113.52",24000008
22008344,Hatchet,$818.89,5,"$4,094.47",$0.00,"$4,094.47",$40.94,"$4,135.42",24000005
22008345,spade product,$690.78,1,$690.78,$0.00,$690.78,$20.72,$711.50,24000004
22008346,Cake / Brownie mix,"$1,058.56",8,"$8,468.46",$0.00,"$8,468.46",$254.05,"$8,722.52",24000003
22008347,Asha 300,"$1,144.23",9,"$10,298.03",$102.98,"$10,195.05",$102.98,"$10,298.03",24000009
22008349,Abitelax AJC-32J,"$1,233.03",6,"$7,398.15",$147.96,"$7,250.19",$147.96,"$7,398.15",24000007
22008354,Fuel cell component,$761.56,3,"$2,284.67",$91.39,"$2,193.28",$68.54,"$2,261.82",24000006
22008355,flowers product,"$1,358.39",10,"$13,583.90",$135.84,"$13,448.06",$135.84,"$13,583.90",24000006
22008356,Metering valve,$422.57,1,$422.57,$4.23,$418.34,$0.00,$418.34,24000006
22008357,Orange flower water,$954.02,7,"$6,678.16",$133.56,"$6,544.60",$0.00,"$6,544.60",24000007
22008358,Trunk/boot/hatch,$946.57,4,"$3,786.30",$0.00,"$3,786.30",$75.73,"$3,862.02",24000008
22008359,Soy sauce,"$1,825.08",1,"$1,825.08",$73.00,"$1,752.07",$36.50,"$1,788.57",24000003
22008360,Air duct,"$1,640.46",2,"$3,280.91",$32.81,"$3,248.10",$98.43,"$3,346.53",24000004
22008361,Pizza,"$1,851.54",8,"$14,812.30",$592.49,"$14,219.80",$444.37,"$14,664.17",24000002
22008362,Cubic Octagonal Strut,$525.41,8,"$4,203.32",$84.07,"$4,119.25",$126.10,"$4,245.35",24000005
22008365,Plastic wrap,$623.68,7,"$4,365.77",$130.97,"$4,234.80",$130.97,"$4,365.77",24000008
22008366,Pop 2 (4.5),"$1,906.49",10,"$19,064.92",$0.00,"$19,064.92",$0.00,"$19,064.92",24000005
22008367,tights,$227.48,6,"$1,364.87",$13.65,"$1,351.22",$13.65,"$1,364.87",24000005
22008368,shorts,"$1,826.17",6,"$10,957.00",$438.28,"$10,518.72",$109.57,"$10,628.30",24000006
22008369,Hot plate,"$1,749.96",2,"$3,499.93",$0.00,"$3,499.93",$0.00,"$3,499.93",24000007
22008370,Ignition coil parts,"$1,754.4",4,"$7,017.61",$210.53,"$6,807.08",$70.18,"$6,877.26",24000008
22008371,Preservative,$532.71,7,"$3,728.97",$37.29,"$3,691.68",$149.16,"$3,840.84",24000008
22008372,Isinglass,"$1,679.72",5,"$8,398.62",$251.96,"$8,146.66",$335.94,"$8,482.61",24000004
22008373,Ignition magneto,$524.1,4,"$2,096.40",$62.89,"$2,033.51",$62.89,"$2,096.40",24000005
22008374,Reservoir,"$1,464.73",7,"$10,253.13",$205.06,"$10,048.06",$410.13,"$10,458.19",24000001
22008375,Switch cover,"$1,333.46",5,"$6,667.32",$266.69,"$6,400.62",$0.00,"$6,400.62",24000009
22008376,OT-308,"$1,153.68",7,"$8,075.79",$323.03,"$7,752.76",$242.27,"$7,995.03",24000005
22008377,Miss Sixty 2009,"$1,304.28",6,"$7,825.68",$78.26,"$7,747.42",$78.26,"$7,825.68",24000007
22008378,Cheddar,"$1,102.56",5,"$5,512.82",$0.00,"$5,512.82",$220.51,"$5,733.33",24000007
22008379,Cowl screen,$810.63,5,"$4,053.14",$162.13,"$3,891.01",$162.13,"$4,053.14",24000005
22008380,Slater's stake,$240.58,8,"$1,924.63",$0.00,"$1,924.63",$0.00,"$1,924.63",24000006
22008381,conservatory product,"$1,075.4",8,"$8,603.23",$258.10,"$8,345.13",$172.06,"$8,517.20",24000004
22008383,cold tap,$411.65,2,$823.31,$24.70,$798.61,$16.47,$815.07,24000005
22008384,coat stand,$986,7,"$6,902.00",$0.00,"$6,902.00",$0.00,"$6,902.00",24000006
22008385,Zax (tool),"$1,968.22",10,"$19,682.22",$0.00,"$19,682.22",$0.00,"$19,682.22",24000007
22008386,chimney product,$254.43,10,"$2,544.35",$25.44,"$2,518.90",$50.89,"$2,569.79",24000006
22008387,SC-9001 Science Jr,$636.18,4,"$2,544.72",$101.79,"$2,442.93",$101.79,"$2,544.72",24000006
22008388,swimming trunks,$393.7,3,"$1,181.10",$47.24,"$1,133.86",$0.00,"$1,133.86",24000008
22008389,Elevon 5,"$1,143.97",4,"$4,575.87",$137.28,"$4,438.59",$183.03,"$4,621.63",24000005
22008390,Pixi 3 (7) LTE,$382.91,3,"$1,148.72",$11.49,"$1,137.23",$22.97,"$1,160.20",24000005
22008391,Stuffing,"$1,936.83",2,"$3,873.66",$116.21,"$3,757.45",$0.00,"$3,757.45",24000008
22008392,Cake / Brownie mix,"$1,058.56",6,"$6,351.35",$190.54,"$6,160.81",$254.05,"$6,414.86",24000009
22008398,Battle axe,$901.14,3,"$2,703.43",$0.00,"$2,703.43",$81.10,"$2,784.53",24000007
22008399,nut,"$1,451.27",6,"$8,707.65",$174.15,"$8,533.49",$174.15,"$8,707.65",24000006
22008400,OT-358,"$1,046.9",8,"$8,375.20",$167.50,"$8,207.69",$0.00,"$8,207.69",24000004
22008401,OT-E158,"$1,468.52",8,"$11,748.15",$352.44,"$11,395.71",$0.00,"$11,395.71",24000007
22008402,OT-202,"$1,085.91",6,"$6,515.45",$0.00,"$6,515.45",$130.31,"$6,645.76",24000008
22008408,OT-585,"$1,179",10,"$11,790.03",$0.00,"$11,790.03",$353.70,"$12,143.73",24000002
22008409,C2-03,$734.25,7,"$5,139.76",$0.00,"$5,139.76",$51.40,"$5,191.16",24000008
22008410,Onions,"$1,186.06",1,"$1,186.06",$35.58,"$1,150.48",$35.58,"$1,186.06",24000002
22008411,Coffee / Filters,"$1,630.49",10,"$16,304.93",$326.10,"$15,978.83",$326.10,"$16,304.93",24000008
22008412,knickers,$487.52,4,"$1,950.08",$0.00,"$1,950.08",$39.00,"$1,989.08",24000007
22008413,Loy (spade),$639.56,9,"$5,756.00",$0.00,"$5,756.00",$172.68,"$5,928.68",24000001
22008414,HC 1000,$751.02,1,$751.02,$0.00,$751.02,$15.02,$766.04,24000003
22008422,brandy,$421.8,6,"$2,530.78",$75.92,"$2,454.85",$101.23,"$2,556.08",24000002
22008423,Mk3 Cargo Bay CRG-25,$540.92,5,"$2,704.58",$27.05,"$2,677.54",$54.09,"$2,731.63",24000003
22008424,Asha 230,"$1,355.16",9,"$12,196.40",$121.96,"$12,074.44",$243.93,"$12,318.37",24000005
