INVENTORYRELID,Product Name,List Price,Quantity,Total,Discount,Total After Discount,Tax,Net Total,BOOKID
24007236,Duxelles,"$2,153.65",4,"$8,614.60",$431.37,"$8,183.23","$1,532.19","$6,651.04",24000007
24007237,Sunroof motor,"$1,217.12",8,"$9,736.99","$1,056.30","$8,680.70","$1,194.68","$7,486.01",24000008
24007238,Pixi 3 (3.5),"$1,703.59",3,"$5,110.76",$442.76,"$4,668.00",$535.17,"$4,132.83",24000009
24007242,OT Easy db,"$1,841.49",4,"$7,365.95",$453.89,"$6,912.06","$1,492.27","$5,419.79",24000007
24007243,Camshaft locking plate,$250.01,5,"$1,250.06",$63.15,"$1,186.91",$161.39,"$1,025.51",24000009
24007244,SubwooferCharging system    Alternator,"$2,155.87",5,"$10,779.34",$409.01,"$10,370.33","$2,168.91","$8,201.42",24000007
24007245,Pixi 3 (5),$488.48,8,"$3,907.85",$122.87,"$3,784.98",$76.57,"$3,708.42",24000005
24007248,OT-S215A,"$1,587.85",8,"$12,702.79",$646.40,"$12,056.39","$1,584.11","$10,472.28",24000009
24007249,OT-V270,"$3,380.31",3,"$10,140.94",$831.60,"$9,309.34","$1,164.90","$8,144.44",24000006
24007250,Prescription pick-up,"$2,923.26",2,"$5,846.52",$271.24,"$5,575.27",$128.40,"$5,446.88",24000003
24007251,Shift cable,"$1,760.08",2,"$3,520.16",$202.12,"$3,318.04",$79.06,"$3,238.98",24000001
24007253,television,"$1,220.62",1,"$1,220.62",$123.06,"$1,097.56",$48.63,"$1,048.93",24000008
24007254,Isinglass,"$2,075.52",6,"$12,453.10",$935.40,"$11,517.70",$705.43,"$10,812.27",24000007
24007255,cymbals,"$2,319.84",2,"$4,639.68",$218.13,"$4,421.55",$280.70,"$4,140.86",24000004
24007256,Lumia 635,"$1,169.42",9,"$10,524.78",$979.85,"$9,544.93","$1,765.86","$7,779.06",24000008
24007257,Switch cover,"$2,233.87",3,"$6,701.61",$258.47,"$6,443.14",$298.91,"$6,144.24",24000004
24007258,speakers,$294.15,2,$588.30,$18.70,$569.60,$43.38,$526.23,24000001
24007269,Z-100 Rechargeable Battery Pack,$149.37,5,$746.87,$45.54,$701.32,$139.95,$561.38,24000002
24007270,shoelace,$944.68,8,"$7,557.41",$607.10,"$6,950.31",$470.74,"$6,479.57",24000009
24007271,Lumia 620,"$1,374.87",8,"$10,998.99",$440.62,"$10,558.37","$2,012.59","$8,545.78",24000006
24007277,Steering gear,"$1,113.42",4,"$4,453.69",$426.96,"$4,026.73",$726.90,"$3,299.83",24000006
24007278,Tandoor,"$2,631.65",3,"$7,894.94",$376.71,"$7,518.23",$413.18,"$7,105.04",24000001
24007279,Chip dip,$527.20,5,"$2,636.01",$234.09,"$2,401.92",$198.33,"$2,203.59",24000006
24007280,dress,"$2,495.12",7,"$17,465.85","$1,330.71","$16,135.15","$1,320.42","$14,814.73",24000008
24007287,Starter pinion,$290.42,5,"$1,452.09",$83.28,"$1,368.81",$105.92,"$1,262.89",24000009
24007288,OT-890D,"$1,931.17",3,"$5,793.52",$526.77,"$5,266.75",$741.81,"$4,524.93",24000008
24007301,matches,"$3,136.97",10,"$31,369.74","$2,681.15","$28,688.59","$3,976.35","$24,712.23",24000008
24007316,Baby food BreakfastsBeverages,"$1,825.45",9,"$16,429.06",$699.93,"$15,729.13",$714.39,"$15,014.75",24000005
24007317,dustbin,$520.21,9,"$4,681.88",$283.51,"$4,398.36",$224.92,"$4,173.44",24000005
24007318,Idol 2 S,"$2,205.52",10,"$22,055.15","$1,194.90","$20,860.25",$515.64,"$20,344.61",24000009
24007319,Steering arm,"$2,322.52",6,"$13,935.11",$825.49,"$13,109.62","$2,055.58","$11,054.04",24000006
24007320,Z-1k Rechargeable Battery Bank,$240.46,4,$961.84,$34.84,$926.99,$33.87,$893.13,24000006
24007321,Taco night Ready-bake breads,$490.51,2,$981.01,$57.41,$923.60,$45.49,$878.11,24000007
24007322,Mk1 Inline Cockpit,"$1,683.80",9,"$15,154.21",$968.25,"$14,185.96","$1,611.65","$12,574.31",24000007
24007326,duvet,"$2,041.85",1,"$2,041.85",$186.42,"$1,855.43",$220.65,"$1,634.78",24000001
24007327,One Touch T'Pop,"$1,379.42",5,"$6,897.08",$266.78,"$6,630.29","$1,368.02","$5,262.27",24000008
24007328,swimming pool product,"$1,407.02",10,"$14,070.17","$1,258.05","$12,812.12",$710.25,"$12,101.87",24000009
24007329,Battery box,$469.37,2,$938.73,$64.41,$874.33,$20.96,$853.37,24000001
24007330,television,"$1,054.88",3,"$3,164.65",$109.37,"$3,055.28",$552.96,"$2,502.32",24000006
24007333,floorcloth,$929.43,7,"$6,506.04",$471.14,"$6,034.89","$1,155.65","$4,879.24",24000004
24007334,rum,"$1,868.61",6,"$11,211.67",$226.35,"$10,985.32","$2,119.87","$8,865.45",24000003
24007335,gas,"$1,888.43",3,"$5,665.29",$679.08,"$4,986.21",$136.97,"$4,849.24",24000003
24007336,Self-cleaning oven,$701.05,5,"$3,505.24",$365.17,"$3,140.06",$462.64,"$2,677.42",24000009
24007337,C3-01 Touch and Type,"$2,607.16",4,"$10,428.66",$604.74,"$9,823.92","$2,014.81","$7,809.11",24000003
24007349,sheet,"$2,301.05",1,"$2,301.05",$198.34,"$2,102.71",$398.17,"$1,704.54",24000009
24007350,Spaghetti night Hummus,"$1,387.98",4,"$5,551.93",$499.78,"$5,052.15",$865.53,"$4,186.62",24000008
24007351,Ignition magneto,$799.01,6,"$4,794.04",$164.06,"$4,629.98",$707.36,"$3,922.62",24000008
24007352,CQC-6,"$1,436.28",7,"$10,053.95",$675.99,"$9,377.96","$1,469.32","$7,908.64",24000002
24007353,OT-980,$949.11,2,"$1,898.22",$218.12,"$1,680.10",$284.25,"$1,395.84",24000005
24007354,Wood-fired oven,"$2,539.83",9,"$22,858.43",$855.51,"$22,002.93","$1,426.04","$20,576.88",24000006
24007355,stairs product,"$2,169.21",5,"$10,846.06",$558.92,"$10,287.14","$1,819.01","$8,468.13",24000009
24007356,Kitchener range,$578.57,6,"$3,471.40",$250.19,"$3,221.21",$502.37,"$2,718.83",24000003
24007357,Horn and trumpet horn,"$1,786.89",5,"$8,934.44",$307.75,"$8,626.69",$538.30,"$8,088.39",24000003
24007358,Throttle bodySuspension and steering systems    Beam axle,"$1,586.82",8,"$12,694.60",$884.88,"$11,809.72","$1,666.19","$10,143.53",24000004
24007359,Other devices,"$2,693.28",6,"$16,159.70","$1,718.95","$14,440.75","$2,341.22","$12,099.53",24000006
24007360,Edible ink printing,"$2,514.61",1,"$2,514.61",$220.76,"$2,293.85",$276.97,"$2,016.88",24000009
24007361,OT-363,$437.42,2,$874.85,$97.37,$777.48,$32.73,$744.75,24000001
24007362,Band-aids / Medical,"$1,497.03",1,"$1,497.03",$140.09,"$1,356.94",$91.92,"$1,265.01",24000004
24007363,Metering valve,$722.00,7,"$5,053.99",$209.55,"$4,844.44",$207.94,"$4,636.50",24000001
24007373,rubber,"$2,602.88",8,"$20,823.01","$1,045.89","$19,777.12","$3,258.08","$16,519.04",24000008
24007374,bathroom scales,"$2,807.57",4,"$11,230.28",$659.55,"$10,570.74","$1,905.75","$8,664.98",24000002
24007375,Sunroof,"$1,835.06",9,"$16,515.50","$1,687.96","$14,827.54","$2,000.05","$12,827.49",24000006
24007376,Sun Ruck I YOU SR-RC01R,"$1,635.80",3,"$4,907.40",$248.76,"$4,658.63",$387.99,"$4,270.64",24000003
24007377,Miss Sixty,$659.72,8,"$5,277.72",$294.33,"$4,983.39",$901.23,"$4,082.16",24000003
24007401,Relay connector,$378.52,2,$757.04,$39.97,$717.07,$128.44,$588.63,24000003
24007402,RoveMax Model S2,$899.24,4,"$3,596.96",$281.43,"$3,315.52",$683.41,"$2,632.11",24000005
24007403,Air brake nylon hose,$478.66,2,$957.32,$89.74,$867.57,$185.60,$681.97,24000003
24007404,Black & Decker DustBuster,"$2,622.60",7,"$18,358.19",$863.56,"$17,494.62","$1,904.78","$15,589.84",24000008
24007405,makeup,"$2,513.12",9,"$22,618.09","$2,082.31","$20,535.79","$1,934.07","$18,601.71",24000007
24007406,Door lock and power door locks,"$2,572.50",8,"$20,580.01","$1,132.54","$19,447.46","$3,009.47","$16,438.00",24000004
24007407,Connecting rod,$880.34,7,"$6,162.37",$473.07,"$5,689.30","$1,120.83","$4,568.47",24000001
24007408,Warrior knife,$413.10,8,"$3,304.78",$381.90,"$2,922.88",$415.99,"$2,506.89",24000008
24007415,Brake drum,"$2,390.91",6,"$14,345.45",$460.76,"$13,884.69",$367.49,"$13,517.20",24000009
24007416,tin,"$2,757.41",8,"$22,059.26","$2,412.41","$19,646.86",$682.32,"$18,964.54",24000001
24007417,Pickaroon,$434.04,10,"$4,340.44",$180.64,"$4,159.80",$98.67,"$4,061.13",24000003
24007419,Cant hook,$967.51,8,"$7,740.08",$283.79,"$7,456.30",$894.41,"$6,561.88",24000007
24007420,Pinion bearing,"$2,876.07",5,"$14,380.34",$999.73,"$13,380.61","$1,550.30","$11,830.31",24000002
24007421,asbestos,$388.21,2,$776.42,$24.59,$751.83,$142.99,$608.84,24000006
24007425,Indicator lightSensors    Airbag sensors,"$2,430.92",1,"$2,430.92",$284.21,"$2,146.70",$99.89,"$2,046.81",24000004
24007431,Feminine products,"$1,295.04",6,"$7,770.26",$451.47,"$7,318.79","$1,079.86","$6,238.93",24000009
24007433,One Touch Tab 7,"$1,215.70",3,"$3,647.09",$187.71,"$3,459.38",$371.32,"$3,088.05",24000007
24007434,OT Easy db,"$1,681.45",5,"$8,407.23",$913.79,"$7,493.44","$1,223.45","$6,269.99",24000005
24007435,Transmission spring,"$1,690.98",3,"$5,072.93",$332.84,"$4,740.09",$585.32,"$4,154.77",24000005
24007436,bathroom scales,"$2,171.41",7,"$15,199.89","$1,127.28","$14,072.60",$427.43,"$13,645.18",24000009
24007437,saw,"$2,785.10",7,"$19,495.73",$421.95,"$19,073.78","$1,064.10","$18,009.68",24000007
24007443,Holy trinity (cuisine),"$2,417.13",9,"$21,754.18","$1,936.73","$19,817.46","$4,023.43","$15,794.02",24000006
24007444,Ignition coil,$412.91,10,"$4,129.07",$404.05,"$3,725.02",$356.43,"$3,368.59",24000005
24007445,Office supplies Spinach,"$1,292.95",3,"$3,878.86",$328.55,"$3,550.32",$472.71,"$3,077.61",24000004
24007446,Transmission yolk,"$3,044.73",5,"$15,223.66","$1,432.00","$13,791.66",$387.57,"$13,404.09",24000008
24007456,Exhaust gasket,"$1,294.56",10,"$12,945.62","$1,270.75","$11,674.87","$2,489.43","$9,185.45",24000005
24007457,C7,"$2,654.64",8,"$21,237.08","$1,552.76","$19,684.32","$1,173.28","$18,511.04",24000007
24007458,OT-808,"$2,265.57",3,"$6,796.72",$400.44,"$6,396.29","$1,094.87","$5,301.42",24000004
24007459,Commander (knife),"$2,607.68",1,"$2,607.68",$258.58,"$2,349.10",$104.56,"$2,244.54",24000007
24007460,N86 8MP,$332.02,8,"$2,656.16",$271.40,"$2,384.76",$236.23,"$2,148.53",24000006
24007461,Air fryer,$945.65,7,"$6,619.54",$376.91,"$6,242.63",$516.67,"$5,725.96",24000007
24007462,Performance battery,"$1,483.29",3,"$4,449.88",$250.60,"$4,199.28",$447.68,"$3,751.60",24000001
24007463,Pop D5,$804.36,5,"$4,021.82",$112.43,"$3,909.39",$211.49,"$3,697.90",24000002
24007465,handbag,$401.92,9,"$3,617.26",$274.08,"$3,343.18",$700.07,"$2,643.11",24000008
24007466,Cookies,"$1,922.30",9,"$17,300.68","$1,157.03","$16,143.66",$832.97,"$15,310.69",24000004
24007467,Clubbing axe,"$1,917.75",5,"$9,588.75",$617.58,"$8,971.17",$304.16,"$8,667.01",24000008
24007468,Asha 503,"$1,576.37",3,"$4,729.11",$505.27,"$4,223.84",$334.44,"$3,889.40",24000006
24007469,Bagels,$875.54,3,"$2,626.63",$179.51,"$2,447.11",$437.80,"$2,009.32",24000008
24007475,OT Pocket,$764.91,5,"$3,824.54",$163.60,"$3,660.94",$492.02,"$3,168.92",24000006
24007476,C3,"$1,175.54",2,"$2,351.07",$86.37,"$2,264.70",$184.31,"$2,080.39",24000006
24007477,Fan clutch,"$1,871.11",10,"$18,711.14",$825.88,"$17,885.26",$749.89,"$17,135.37",24000001
24007508,Toshiba TORNEO ROBO,$188.13,10,"$1,881.27",$186.49,"$1,694.77",$198.09,"$1,496.68",24000007
24007509,Crank pulley,$121.96,8,$975.66,$96.37,$879.29,$157.22,$722.07,24000008
24007510,Red wine / White wine,"$2,804.25",9,"$25,238.23","$2,152.51","$23,085.72","$2,508.93","$20,576.79",24000007
24007511,Böker,"$1,119.44",10,"$11,194.37","$1,300.23","$9,894.14",$262.20,"$9,631.94",24000008
24007519,OT-E207,$604.90,10,"$6,048.97",$297.91,"$5,751.06",$837.94,"$4,913.12",24000004
24007520,fuel gauge,"$1,015.56",4,"$4,062.26",$259.85,"$3,802.41",$382.66,"$3,419.76",24000009
24007521,Brown Bobby,"$1,308.44",6,"$7,850.63",$372.88,"$7,477.75",$574.53,"$6,903.22",24000003
24007522,Crankshaft,"$1,805.68",10,"$18,056.82",$590.42,"$17,466.40","$3,308.89","$14,157.52",24000003
24007523,Sunroof,"$1,895.45",5,"$9,477.27",$885.23,"$8,592.04",$352.04,"$8,240.00",24000007
24007524,OT-813F,"$1,373.74",1,"$1,373.74",$68.16,"$1,305.59",$160.39,"$1,145.19",24000004
24007525,nut,"$2,087.69",4,"$8,350.76",$894.92,"$7,455.84",$610.88,"$6,844.96",24000007
24007531,accelerator,"$2,123.66",3,"$6,370.97",$597.33,"$5,773.64","$1,140.81","$4,632.83",24000006
24007532,Convection oven,"$1,835.45",10,"$18,354.52","$1,232.03","$17,122.49","$2,654.52","$14,467.97",24000005
24007533,OT-213,"$1,088.51",2,"$2,177.02",$214.40,"$1,962.62",$54.14,"$1,908.48",24000008
24007534,Accessory belt,"$3,031.35",4,"$12,125.40",$317.63,"$11,807.78","$2,135.63","$9,672.14",24000006
24007535,cymbals,"$2,772.96",2,"$5,545.92",$535.76,"$5,010.15",$423.69,"$4,586.46",24000001
24007536,Lumia 630,"$1,137.74",8,"$9,101.93",$738.66,"$8,363.27",$350.75,"$8,012.52",24000007
24007537,Lumia Icon,"$2,720.12",3,"$8,160.37",$359.16,"$7,801.21",$248.27,"$7,552.94",24000005
24007538,TR-18A Stack Decoupler,"$2,072.07",9,"$18,648.59","$1,676.07","$16,972.52","$2,946.94","$14,025.58",24000002
24007541,Sports drink,$432.37,7,"$3,026.60",$186.98,"$2,839.62",$542.70,"$2,296.92",24000004
24007542,mercury,"$1,310.35",2,"$2,620.70",$198.12,"$2,422.58",$390.67,"$2,031.91",24000007
24007550,Fruit preserves,$244.15,9,"$2,197.31",$87.66,"$2,109.65",$212.65,"$1,897.00",24000004
24007551,toilet product,"$1,857.05",6,"$11,142.32","$1,229.64","$9,912.69",$691.00,"$9,221.69",24000002
24007552,suit,"$1,979.61",3,"$5,938.84",$661.81,"$5,277.03","$1,135.48","$4,141.55",24000009
24007553,Butterfat,"$2,237.21",8,"$17,897.70","$1,706.57","$16,191.13","$1,486.01","$14,705.12",24000001
24007554,hall product,$713.26,6,"$4,279.59",$339.38,"$3,940.21",$365.06,"$3,575.15",24000006
24007557,Strut,$497.32,10,"$4,973.22",$147.33,"$4,825.89",$453.32,"$4,372.57",24000005
24007558,Kajandu,"$2,526.39",1,"$2,526.39",$224.59,"$2,301.80",$398.68,"$1,903.12",24000001
24007559,YeastCarcinogens Bananas,"$1,021.94",5,"$5,109.72",$366.83,"$4,742.89",$379.40,"$4,363.49",24000004
24007563,Lumia 710,"$3,148.35",10,"$31,483.47","$3,245.18","$28,238.30","$2,345.90","$25,892.40",24000007
24007564,One Touch Idol Ultra,"$1,862.11",5,"$9,310.57",$630.26,"$8,680.31",$400.70,"$8,279.60",24000008
24007565,Slow cooker,"$1,991.48",8,"$15,931.84","$1,471.98","$14,459.86","$3,035.99","$11,423.87",24000007
24007566,Lemon / Lime juice,$775.64,6,"$4,653.85",$110.18,"$4,543.67",$501.67,"$4,042.00",24000008
24007574,Clamp-O-Tron Sr. Docking Port,$475.18,8,"$3,801.46",$225.78,"$3,575.68",$443.09,"$3,132.59",24000004
24007575,Idol 3 (5.5),"$1,541.98",8,"$12,335.84",$890.64,"$11,445.21","$1,056.42","$10,388.79",24000009
24007586,Lumia 930,$875.76,8,"$7,006.05",$226.53,"$6,779.52","$1,345.00","$5,434.51",24000008
24007595,OT-606 One Touch CHAT,"$2,249.00",4,"$8,996.01",$875.41,"$8,120.60","$1,130.60","$6,990.01",24000009
24007602,SP-L 1x6 Photovoltaic Panels,"$2,108.27",2,"$4,216.54",$302.85,"$3,913.68",$553.61,"$3,360.07",24000001
24007603,Suspension link and bolt,"$2,433.30",7,"$17,033.09","$1,339.46","$15,693.62","$1,842.45","$13,851.17",24000003
24007604,Radiator bolt,"$1,849.11",5,"$9,245.55","$1,033.94","$8,211.61","$1,090.43","$7,121.18",24000008
24007624,OT-S920,"$2,122.26",6,"$12,733.58","$1,059.90","$11,673.68","$2,491.83","$9,181.85",24000001
24007625,Energy regulator,"$3,269.12",6,"$19,614.71","$1,951.26","$17,663.46",$904.27,"$16,759.18",24000007
24007626,Asha 306,$609.24,3,"$1,827.73",$129.68,"$1,698.05",$156.61,"$1,541.44",24000006
24007627,OT-206,"$1,245.12",3,"$3,735.36",$187.64,"$3,547.72",$553.62,"$2,994.09",24000009
24007640,Comms DTS-M1,$986.78,5,"$4,933.91",$311.04,"$4,622.87",$711.33,"$3,911.53",24000006
24007641,Carrier assembly,$645.16,1,$645.16,$30.31,$614.85,$34.72,$580.13,24000003
24007671,Ice axe,$282.05,5,"$1,410.25",$164.25,"$1,246.00",$153.59,"$1,092.41",24000002
24007672,OT 511,"$1,058.72",3,"$3,176.17",$345.96,"$2,830.21",$273.55,"$2,556.66",24000001
24007673,Drive belt,"$1,852.10",7,"$12,964.69",$380.09,"$12,584.60","$2,064.08","$10,520.53",24000002
24007674,Bow drill,"$1,159.44",6,"$6,956.62",$448.12,"$6,508.50",$466.26,"$6,042.24",24000001
24007680,Pixi 3 (4.5),$968.16,9,"$8,713.48",$189.76,"$8,523.72",$534.36,"$7,989.36",24000001
24007681,Asparagus,$490.37,6,"$2,942.20",$185.18,"$2,757.01",$113.12,"$2,643.89",24000003
24007682,Camshaft spacer ring,"$2,018.41",8,"$16,147.28","$1,731.34","$14,415.94","$2,158.06","$12,257.89",24000009
24007695,OT-300,$307.43,9,"$2,766.91",$106.15,"$2,660.76",$74.89,"$2,585.86",24000002
24007696,plants product,$478.85,9,"$4,309.66",$147.21,"$4,162.45",$707.28,"$3,455.18",24000001
24007697,helium,"$1,320.26",5,"$6,601.31",$374.57,"$6,226.74","$1,204.70","$5,022.04",24000001
24007698,OT-310,$131.15,4,$524.58,$40.43,$484.15,$24.19,$459.96,24000007
24007699,Engine shake damper and vibration absorber,"$1,336.09",10,"$13,360.92","$1,250.62","$12,110.31","$1,619.85","$10,490.46",24000009
24007700,Radiator gasket,"$2,880.68",2,"$5,761.35",$387.74,"$5,373.61",$599.03,"$4,774.58",24000002
24007701,Torque converter,"$2,383.54",7,"$16,684.76","$1,947.67","$14,737.08",$981.48,"$13,755.60",24000009
24007702,OT 331,"$2,199.97",4,"$8,799.89",$718.00,"$8,081.90",$631.39,"$7,450.51",24000009
24007703,Etui,"$2,240.70",1,"$2,240.70",$79.54,"$2,161.16",$457.65,"$1,703.51",24000008
24007717,soil,"$2,220.31",3,"$6,660.92",$645.38,"$6,015.53","$1,151.80","$4,863.73",24000002
24007718,Mandarina Duck Moon,"$1,095.92",10,"$10,959.22",$578.87,"$10,380.34","$1,662.67","$8,717.68",24000004
24007719,cookery book,"$2,695.06",2,"$5,390.12",$375.20,"$5,014.91","$1,024.30","$3,990.61",24000008
24007720,PPD-10 Hitchhiker Storage Container,$256.71,6,"$1,540.25",$158.06,"$1,382.19",$242.42,"$1,139.77",24000003
24007721,linen,"$1,412.83",10,"$14,128.33","$1,271.30","$12,857.04",$979.03,"$11,878.01",24000005
24007722,Beehive oven,"$1,114.82",4,"$4,459.30",$391.91,"$4,067.39",$473.16,"$3,594.23",24000005
24007723,C1-01,"$2,247.20",9,"$20,224.81","$1,240.74","$18,984.07","$3,995.41","$14,988.66",24000008
24007724,Camshaft follower,"$2,218.75",9,"$19,968.73","$1,894.31","$18,074.43","$1,011.63","$17,062.79",24000004
24007734,Waffle iron,$720.31,6,"$4,321.87",$400.72,"$3,921.15",$608.47,"$3,312.68",24000002
24007735,Central locking system,$562.69,3,"$1,688.07",$196.09,"$1,491.98",$93.86,"$1,398.13",24000001
24007736,Dual circuit brake system,$733.11,5,"$3,665.56",$181.69,"$3,483.87",$707.07,"$2,776.80",24000003
24007737,bugle,"$1,615.14",8,"$12,921.15","$1,149.88","$11,771.27","$1,151.39","$10,619.88",24000002
24007738,License plate bracket,$292.09,5,"$1,460.45",$59.97,"$1,400.48",$147.47,"$1,253.01",24000002
24007739,AV-R8 Winglet,"$1,672.76",5,"$8,363.79",$353.98,"$8,009.81","$1,144.64","$6,865.16",24000001
24007740,petrol,$475.67,6,"$2,854.01",$105.92,"$2,748.09",$410.47,"$2,337.63",24000005
24007741,Battery control system,"$1,096.21",1,"$1,096.21",$94.62,"$1,001.59",$50.80,$950.79,24000003
24007742,X7-00,"$2,565.01",6,"$15,390.07",$972.21,"$14,417.85","$2,661.77","$11,756.08",24000006
24007743,Radiator core support,"$2,147.22",8,"$17,177.75","$1,429.34","$15,748.41","$2,518.62","$13,229.80",24000009
24007744,downstairs product,$211.12,10,"$2,111.24",$234.51,"$1,876.72",$318.33,"$1,558.40",24000006
24007750,OT Pro,$868.03,5,"$4,340.14",$432.44,"$3,907.70",$826.49,"$3,081.21",24000005
24007751,Rocket mass heater,$774.80,2,"$1,549.60",$49.52,"$1,500.09",$150.75,"$1,349.33",24000002
24007752,Panini sandwich grill,"$2,025.59",3,"$6,076.78",$158.84,"$5,917.94",$527.45,"$5,390.49",24000004
24007753,silver,"$1,906.95",6,"$11,441.69","$1,010.56","$10,431.13","$1,844.34","$8,586.79",24000001
24007754,Guaiwei,"$2,768.53",6,"$16,611.18",$333.52,"$16,277.66","$1,602.16","$14,675.50",24000001
24007755,Door watershield,$579.47,7,"$4,056.27",$330.70,"$3,725.57",$224.55,"$3,501.02",24000006
24007756,Hero 2,$880.82,5,"$4,404.10",$176.53,"$4,227.58",$525.20,"$3,702.38",24000008
24007757,Garlic,"$1,866.79",10,"$18,667.85","$1,219.43","$17,448.42","$1,242.69","$16,205.73",24000002
24007758,electronic keyboard,"$2,646.14",7,"$18,523.01","$1,918.83","$16,604.18","$1,717.04","$14,887.14",24000003
24007759,OT-216,"$2,721.06",7,"$19,047.39","$1,593.03","$17,454.36","$1,917.38","$15,536.98",24000008
24007760,LT-1 Landing Struts,$837.39,1,$837.39,$45.08,$792.31,$123.61,$668.69,24000001
24007762,Neato XV-11,$580.42,8,"$4,643.39",$504.64,"$4,138.76",$312.63,"$3,826.13",24000001
24007763,Notepad / Envelopes Zucchini,"$2,024.80",10,"$20,248.02","$2,039.54","$18,208.48","$3,467.58","$14,740.90",24000008
24007764,Welded assemblyDoors    Outer door handle,"$2,566.18",6,"$15,397.09","$1,291.76","$14,105.33","$2,193.39","$11,911.95",24000008
24007765,Rotisserie,"$1,381.54",2,"$2,763.09",$143.85,"$2,619.24",$152.52,"$2,466.72",24000006
24007766,flute,"$2,815.05",8,"$22,520.37","$1,342.75","$21,177.61","$4,656.48","$16,521.13",24000006
24007774,engine,$273.62,8,"$2,188.98",$53.18,"$2,135.80",$380.16,"$1,755.64",24000004
24007775,OT-S210,"$1,159.05",5,"$5,795.26",$542.24,"$5,253.02",$330.91,"$4,922.10",24000002
24007776,OT-E159,"$2,260.91",10,"$22,609.15","$2,022.12","$20,587.03","$3,986.98","$16,600.05",24000004
24007777,Starter solenoid,"$1,300.18",4,"$5,200.72",$461.51,"$4,739.21",$721.84,"$4,017.37",24000009
24007778,Pancake / Waffle mix,"$1,867.17",9,"$16,804.50",$745.14,"$16,059.36","$1,863.61","$14,195.74",24000001
24007779,Oatmeal Flowers / Greeting card Pears,"$1,867.64",9,"$16,808.79","$1,872.04","$14,936.75","$1,959.66","$12,977.09",24000001
24007780,Engine valve,"$1,416.23",1,"$1,416.23",$102.79,"$1,313.44",$160.94,"$1,152.50",24000006
24007781,Communotron 88-88,$627.82,1,$627.82,$37.16,$590.66,$11.99,$578.66,24000005
24007782,Turkey,"$1,486.46",8,"$11,891.69",$422.37,"$11,469.32",$871.78,"$10,597.54",24000004
24007783,Pickles,$373.37,6,"$2,240.21",$231.49,"$2,008.72",$185.87,"$1,822.85",24000007
24007784,Vecon,"$1,941.57",4,"$7,766.30",$526.77,"$7,239.53",$798.74,"$6,440.79",24000009
24007785,steam,"$1,865.29",5,"$9,326.43",$897.27,"$8,429.15",$742.05,"$7,687.10",24000001
24007786,sweater,$232.85,5,"$1,164.26",$29.40,"$1,134.85",$27.00,"$1,107.85",24000008
24007787,Tail light,"$3,489.32",3,"$10,467.96",$867.55,"$9,600.42",$830.29,"$8,770.13",24000008
24007793,Mop head / Vacuum bags Lettuce / Greens,"$1,629.72",4,"$6,518.87",$705.27,"$5,813.59",$211.59,"$5,602.01",24000005
24007794,steam,"$1,632.67",5,"$8,163.37",$632.72,"$7,530.66","$1,028.30","$6,502.35",24000006
24007795,CQC-6,"$1,155.88",1,"$1,155.88",$45.58,"$1,110.29",$112.42,$997.87,24000006
24007796,glue,"$2,150.15",6,"$12,900.87",$286.83,"$12,614.04","$2,187.25","$10,426.79",24000006
24007797,OT-S121,"$1,487.39",2,"$2,974.77",$219.78,"$2,754.99",$270.08,"$2,484.92",24000003
24007798,Pita bread,"$2,077.86",1,"$2,077.86",$145.75,"$1,932.11",$233.44,"$1,698.67",24000007
24007799,Lemons / Limes,$195.29,10,"$1,952.86",$150.09,"$1,802.77",$322.42,"$1,480.35",24000007
24007800,Almond paste,$244.98,8,"$1,959.87",$224.36,"$1,735.51",$356.61,"$1,378.90",24000005
24007805,Rubber (extruded and molded),"$2,010.51",5,"$10,052.56",$433.30,"$9,619.26","$1,629.98","$7,989.28",24000004
24007808,cold tap,$440.54,6,"$2,643.22",$310.30,"$2,332.91",$392.09,"$1,940.82",24000002
24007809,Door contact,$255.57,1,$255.57,$22.45,$233.12,$7.07,$226.05,24000009
24007810,hat,"$1,379.60",7,"$9,657.23","$1,123.89","$8,533.34",$422.47,"$8,110.87",24000006
24007813,Sensor Array Computing Nose Cone,"$3,180.69",3,"$9,542.06",$943.98,"$8,598.09",$872.29,"$7,725.80",24000002
24007814,Lumia 820,"$2,465.75",3,"$7,397.26",$237.04,"$7,160.23",$997.94,"$6,162.28",24000001
24007825,jumper,"$1,630.50",2,"$3,261.00",$171.03,"$3,089.98",$527.33,"$2,562.65",24000003
24007826,mouth organ,$958.23,9,"$8,624.08",$780.82,"$7,843.27",$388.73,"$7,454.54",24000003
24007827,Pinion bearing,"$2,570.57",2,"$5,141.13",$447.74,"$4,693.39",$549.99,"$4,143.40",24000005
24007828,Yogurt,"$2,164.85",5,"$10,824.24",$894.85,"$9,929.40","$1,951.81","$7,977.59",24000006
24007834,Door lock and power door locks,"$2,460.80",5,"$12,303.99",$273.15,"$12,030.84","$1,462.22","$10,568.62",24000003
24007835,Quarter panel,$275.63,7,"$1,929.41",$200.51,"$1,728.90",$303.87,"$1,425.03",24000005
24007836,Speedometer,"$2,544.34",2,"$5,088.69",$379.08,"$4,709.61",$655.48,"$4,054.13",24000003
24007837,Yogurt,"$2,179.19",5,"$10,895.96","$1,237.45","$9,658.51","$1,438.02","$8,220.49",24000001
