INVENTORYRELID,Product Name,List Price,Quantity,Total,Discount,Total after Discount,Tax,Net Total,BOOKID
18003856,X2-05,$319.05,3,$957.151,$28.715,$928.436,$28.715,$957.151,24000004
18003857,Bolt cap,"$1,123.529",7,"$7,864.7",$78.647,"$7,786.053",$0,"$7,786.053",24000007
18003858,screen,$360.125,6,"$2,160.752",$21.608,"$2,139.144",$43.215,"$2,182.359",24000003
18003859,Tsukamoto Aim ecomo AIM-ROBO1[5],"$1,657.22",3,"$4,971.66",$49.717,"$4,921.943",$149.15,"$5,071.093",24000009
18003860,Brake pump,"$1,549.408",5,"$7,747.042",$77.47,"$7,669.571",$232.411,"$7,901.982",24000008
18003861,Gravy,$920.637,10,"$9,206.37",$184.127,"$9,022.243",$276.191,"$9,298.435",24000009
18003862,Flange nut,"$1,500.621",6,"$9,003.726",$0,"$9,003.726",$180.075,"$9,183.8",24000002
18003863,Idler arm,"$1,023.1",10,"$10,231.005",$409.24,"$9,821.765",$0,"$9,821.765",24000002
18003864,Bonox,"$1,283.282",10,"$12,832.823",$128.328,"$12,704.495",$0,"$12,704.495",24000005
18003865,grand piano,$281.174,4,"$1,124.696",$22.494,"$1,102.202",$0,"$1,102.202",24000001
18003866,C5,"$1,958.943",7,"$13,712.6",$411.378,"$13,301.222",$0,"$13,301.222",24000004
18003867,Lemons / Limes,$174.303,1,$174.303,$1.743,$172.56,$5.229,$177.789,24000009
18003868,broom,$211.899,2,$423.799,$12.714,$411.085,$0,$411.085,24000001
18003869,Tahini,"$1,128.758",5,"$5,643.789",$56.438,"$5,587.351",$0,"$5,587.351",24000005
18003870,Hydrolyzed vegetable protein,$691.339,6,"$4,148.034",$82.961,"$4,065.074",$41.48,"$4,106.554",24000001
18003871,E75,$308.37,7,"$2,158.592",$21.586,"$2,137.006",$0,"$2,137.006",24000006
18003872,Transmission gear,"$1,879.608",5,"$9,398.043",$187.961,"$9,210.082",$375.922,"$9,586.004",24000006
18003873,OT-206,$993.016,7,"$6,951.113",$208.533,"$6,742.58",$139.022,"$6,881.602",24000004
18003874,Boring machine (carpentry),"$1,543.927",1,"$1,543.927",$0,"$1,543.927",$30.879,"$1,574.805",24000003
18003875,Seat cover,$498.506,1,$498.506,$19.94,$478.566,$14.955,$493.521,24000005
18003876,Solvents,"$1,447.797",3,"$4,343.391",$0,"$4,343.391",$173.736,"$4,517.127",24000005
18003877,Lumia 505,"$1,330.728",8,"$10,645.824",$212.916,"$10,432.908",$212.916,"$10,645.824",24000008
18003878,OT-891 Soul,$259.465,1,$259.465,$7.784,$251.681,$2.595,$254.276,24000009
18003879,concrete,"$1,999.809",8,"$15,998.474",$479.954,"$15,518.52",$639.939,"$16,158.459",24000004
18003880,Brake warning light,"$1,376.642",2,"$2,753.284",$0,"$2,753.284",$55.066,"$2,808.35",24000008
18003881,One Touch Tab 8 HD,"$1,006.356",2,"$2,012.713",$0,"$2,012.713",$20.127,"$2,032.84",24000004
18003882,Brake backing plate,"$1,081.193",8,"$8,649.546",$172.991,"$8,476.555",$259.486,"$8,736.041",24000001
18003883,toilet roll,$874.745,1,$874.745,$8.747,$865.998,$8.747,$874.745,24000008
18003884,Injection-molded parts,"$1,790.212",8,"$14,321.697",$0,"$14,321.697",$0,"$14,321.697",24000008
18003885,games console,$294.919,2,$589.837,$23.593,$566.244,$17.695,$583.939,24000005
18003886,mug,$671.99,3,"$2,015.969",$20.16,"$1,995.809",$20.16,"$2,015.969",24000008
18003887,Foot plough,$520.851,5,"$2,604.256",$78.128,"$2,526.128",$0,"$2,526.128",24000003
18003888,Lumia 610 NFC,"$1,111.556",3,"$3,334.668",$33.347,"$3,301.321",$33.347,"$3,334.668",24000009
18003889,Gerber multitool,$380.329,8,"$3,042.631",$91.279,"$2,951.352",$60.853,"$3,012.205",24000006
18003890,Field kitchen,"$1,414.967",2,"$2,829.933",$0,"$2,829.933",$84.898,"$2,914.831",24000007
18003891,OT-803,"$1,569.497",10,"$15,694.969",$313.899,"$15,381.069",$313.899,"$15,694.969",24000002
18003892,Swiss Army knife,"$1,211.21",7,"$8,478.473",$0,"$8,478.473",$339.139,"$8,817.611",24000007
18003893,Club soda / Tonic,"$1,190.474",2,"$2,380.949",$47.619,"$2,333.33",$47.619,"$2,380.949",24000007
18003894,Asha 502 Dual SIM,$951.833,1,$951.833,$38.073,$913.76,$0,$913.76,24000008
18003895,Granola bars / Mix,"$1,925.736",10,"$19,257.36",$577.721,"$18,679.639",$770.294,"$19,449.934",24000006
18003896,Edible ink printing,"$1,514.93",3,"$4,544.792",$0,"$4,544.792",$181.792,"$4,726.583",24000004
18003897,Camshaft position sensor,$236.129,3,$708.387,$0,$708.387,$7.084,$715.471,24000009
18003898,Flywheel ring gear,"$1,858.646",9,"$16,727.809",$167.278,"$16,560.531",$669.112,"$17,229.645",24000007
18003899,Speed reducer,$335.119,5,"$1,675.595",$16.756,"$1,658.839",$0,"$1,658.839",24000002
18003900,Ram Air Intake,"$1,446.826",1,"$1,446.826",$28.937,"$1,417.89",$0,"$1,417.89",24000002
18003901,nitrogen,$507.436,3,"$1,522.307",$0,"$1,522.307",$60.892,"$1,583.199",24000005
18003902,Main harness,$844.792,9,"$7,603.124",$152.062,"$7,451.062",$0,"$7,451.062",24000006
18003903,Air conditioning harness,$513.901,3,"$1,541.704",$0,"$1,541.704",$61.668,"$1,603.373",24000007
18003904,Brake pump,"$1,501.488",4,"$6,005.954",$180.179,"$5,825.775",$60.06,"$5,885.834",24000009
18003905,Bouillon cube,$770.936,8,"$6,167.486",$0,"$6,167.486",$61.675,"$6,229.161",24000007
18003906,HC 1000,$751.024,9,"$6,759.212",$0,"$6,759.212",$0,"$6,759.212",24000006
18003907,Cheater bar,"$1,931.744",6,"$11,590.461",$463.618,"$11,126.843",$0,"$11,126.843",24000005
18003908,Metering valve,$401.44,9,"$3,612.957",$72.259,"$3,540.698",$108.389,"$3,649.086",24000002
18003909,kitchen product,"$1,344.579",10,"$13,445.786",$268.916,"$13,176.87",$537.831,"$13,714.701",24000004
18003910,Fuel injector nozzle,$663.783,9,"$5,974.044",$119.481,"$5,854.563",$119.481,"$5,974.044",24000008
18003911,Main harness,$905.756,9,"$8,151.803",$81.518,"$8,070.285",$326.072,"$8,396.357",24000002
18003912,Brace (tool),$121.291,6,$727.744,$0,$727.744,$29.11,$756.853,24000002
18003913,Speed reducer,$338.311,1,$338.311,$6.766,$331.544,$10.149,$341.694,24000003
18003914,lawn product,$886.742,1,$886.742,$8.867,$877.874,$26.602,$904.476,24000005
18003915,Mop head / Vacuum bags Lettuce / Greens,"$1,051.326",5,"$5,256.632",$157.699,"$5,098.933",$105.133,"$5,204.066",24000004
18003916,OT-V270,"$1,873.907",10,"$18,739.066",$0,"$18,739.066",$187.391,"$18,926.457",24000009
18003917,Asha 502 Dual SIM,"$1,052.026",6,"$6,312.156",$189.365,"$6,122.792",$252.486,"$6,375.278",24000001
18003918,hedge product,"$1,582.048",1,"$1,582.048",$15.82,"$1,566.228",$31.641,"$1,597.869",24000007
18003919,Radiator gasket,"$2,061.069",7,"$14,427.482",$0,"$14,427.482",$0,"$14,427.482",24000008
18003920,Fufu Machine,$293.096,7,"$2,051.673",$20.517,"$2,031.156",$61.55,"$2,092.706",24000008
18003921,Hood and trunk release cable,$595.166,1,$595.166,$0,$595.166,$23.807,$618.972,24000003
18003922,OT-988 Shockwave,$631.089,10,"$6,310.888",$252.436,"$6,058.453",$0,"$6,058.453",24000005
18003923,Orange flower water,$954.023,1,$954.023,$19.08,$934.943,$9.54,$944.483,24000006
18003924,Ice axe,$226.816,4,$907.265,$27.218,$880.047,$27.218,$907.265,24000004
18003925,Clome oven,$389.057,6,"$2,334.341",$0,"$2,334.341",$93.374,"$2,427.715",24000004
18003926,Lumia 620,$945.979,8,"$7,567.835",$75.678,"$7,492.157",$0,"$7,492.157",24000004
18003927,Chocolatera,$320.975,10,"$3,209.752",$0,"$3,209.752",$0,"$3,209.752",24000006
18003928,Coffee percolator,$659.248,5,"$3,296.239",$32.962,"$3,263.277",$0,"$3,263.277",24000002
18003929,Bleed nipple,"$1,361.174",1,"$1,361.174",$13.612,"$1,347.562",$13.612,"$1,361.174",24000001
18003930,Solar cooker,$370.259,5,"$1,851.294",$37.026,"$1,814.268",$37.026,"$1,851.294",24000009
18003931,Applesauce,"$1,001.182",6,"$6,007.091",$60.071,"$5,947.02",$120.142,"$6,067.162",24000002
18003932,PresMat Barometer,"$1,627.955",6,"$9,767.729",$195.355,"$9,572.374",$0,"$9,572.374",24000002
18003933,Kujiejun,$901.876,6,"$5,411.255",$162.338,"$5,248.918",$0,"$5,248.918",24000001
18003934,control harness    Air bag control module,$307.873,4,"$1,231.493",$24.63,"$1,206.863",$36.945,"$1,243.808",24000005
18003935,Windshield (also called windscreen),"$1,532.938",10,"$15,329.377",$459.881,"$14,869.496",$459.881,"$15,329.377",24000006
18003936,hoover bag,$409.019,8,"$3,272.149",$32.721,"$3,239.428",$65.443,"$3,304.87",24000009
18003937,OT-S920,"$1,919.888",10,"$19,198.877",$383.978,"$18,814.898",$191.989,"$19,006.887",24000009
18003938,Tachometer (also called rev counters),$458.639,5,"$2,293.196",$0,"$2,293.196",$68.796,"$2,361.992",24000003
18003939,Appliance Recycling,"$1,314.594",4,"$5,258.378",$52.584,"$5,205.794",$157.751,"$5,363.545",24000004
18003940,Ganache,$120.315,9,"$1,082.832",$43.313,"$1,039.519",$0,"$1,039.519",24000008
18003941,pullover,$198.431,7,"$1,389.015",$27.78,"$1,361.234",$55.561,"$1,416.795",24000008
18003942,Stock (food),"$1,593.999",4,"$6,375.997",$127.52,"$6,248.477",$0,"$6,248.477",24000005
18003943,OT-228,$778.788,3,"$2,336.362",$70.091,"$2,266.272",$0,"$2,266.272",24000007
18003944,Brake drum,"$1,782.593",7,"$12,478.148",$249.563,"$12,228.586",$499.126,"$12,727.712",24000008
18003945,bedside table,"$1,514.19",1,"$1,514.19",$30.284,"$1,483.906",$0,"$1,483.906",24000009
18003946,Torque converter,"$1,385.806",10,"$13,858.058",$138.581,"$13,719.477",$415.742,"$14,135.219",24000001
18003947,OT-909 One Touch MAX,"$1,458.453",8,"$11,667.625",$116.676,"$11,550.949",$466.705,"$12,017.654",24000009
18003948,Non-reinforced hose,$935.137,8,"$7,481.097",$0,"$7,481.097",$299.244,"$7,780.34",24000005
18003949,OT-508A,"$2,100.882",3,"$6,302.644",$63.026,"$6,239.618",$126.053,"$6,365.671",24000004
18003950,Asha 305,"$1,399.502",8,"$11,196.016",$335.88,"$10,860.135",$0,"$10,860.135",24000004
18003951,Lumia 2520,"$2,010.443",2,"$4,020.886",$40.209,"$3,980.677",$160.835,"$4,141.513",24000008
18003952,Hex key,"$1,347.226",5,"$6,736.129",$134.723,"$6,601.406",$67.361,"$6,668.768",24000002
18003953,Orange Klif,$601.702,3,"$1,805.106",$0,"$1,805.106",$72.204,"$1,877.31",24000006
18003954,OT-303,"$1,180.292",4,"$4,721.167",$47.212,"$4,673.955",$47.212,"$4,721.167",24000009
18003955,Hex nut,$766.443,8,"$6,131.542",$61.315,"$6,070.226",$183.946,"$6,254.172",24000004
18003956,One Touch Snap,$953.986,4,"$3,815.942",$0,"$3,815.942",$114.478,"$3,930.42",24000009
18003957,Tail light cover,"$1,367.921",5,"$6,839.607",$205.188,"$6,634.419",$0,"$6,634.419",24000002
18003958,Stuffing,"$1,826.154",10,"$18,261.541",$547.846,"$17,713.695",$730.462,"$18,444.156",24000002
18003959,Chicken,"$1,975.05",2,"$3,950.1",$0,"$3,950.1",$158.004,"$4,108.104",24000008
18003960,Spindle,$200.89,7,"$1,406.23",$56.249,"$1,349.98",$28.125,"$1,378.105",24000002
18003961,classical guitar,"$1,381.402",6,"$8,288.412",$0,"$8,288.412",$165.768,"$8,454.181",24000009
18003962,AUTOBOT,"$1,105.311",5,"$5,526.555",$221.062,"$5,305.493",$110.531,"$5,416.024",24000005
18003963,snare drum,"$1,938.777",8,"$15,510.215",$620.409,"$14,889.807",$155.102,"$15,044.909",24000002
18003964,SOG Knife,"$1,691.203",6,"$10,147.221",$0,"$10,147.221",$304.417,"$10,451.638",24000005
18003965,Elevon 3,"$1,329.87",2,"$2,659.74",$26.597,"$2,633.143",$26.597,"$2,659.74",24000001
18003966,tissues,"$1,140.034",2,"$2,280.069",$68.402,"$2,211.666",$0,"$2,211.666",24000003
18003967,Billhook,"$1,026.71",5,"$5,133.55",$154.006,"$4,979.544",$0,"$4,979.544",24000008
18003968,Haybox,$178.472,7,"$1,249.303",$37.479,"$1,211.824",$49.972,"$1,261.796",24000004
18003969,Aspirin,$170.607,9,"$1,535.46",$61.418,"$1,474.042",$46.064,"$1,520.106",24000002
18003970,Lumia 900,$916.546,7,"$6,415.823",$0,"$6,415.823",$128.316,"$6,544.14",24000002
18003971,scarf,"$1,782.131",10,"$17,821.307",$0,"$17,821.307",$534.639,"$18,355.945",24000006
18003972,Butterfat,"$1,818.918",3,"$5,456.755",$218.27,"$5,238.485",$109.135,"$5,347.62",24000008
18003973,Cylinder head gasket,"$1,084.516",10,"$10,845.165",$325.355,"$10,519.811",$433.807,"$10,953.617",24000002
18003974,OT-806,"$1,504.074",5,"$7,520.367",$225.611,"$7,294.756",$225.611,"$7,520.367",24000005
18003975,Pulley part,$103.181,5,$515.903,$15.477,$500.426,$20.636,$521.062,24000003
18003976,Brake piston,$479.044,5,"$2,395.22",$95.809,"$2,299.411",$95.809,"$2,395.22",24000006
18003977,AV-R8 Winglet,"$1,206.143",2,"$2,412.287",$72.369,"$2,339.918",$24.123,"$2,364.041",24000007
18003978,Horn and trumpet horn,"$1,072.053",9,"$9,648.474",$0,"$9,648.474",$289.454,"$9,937.928",24000004
18003979,Door switch,$754.972,4,"$3,019.886",$30.199,"$2,989.687",$0,"$2,989.687",24000007
18003980,Peppers,"$1,136.548",3,"$3,409.644",$34.096,"$3,375.548",$0,"$3,375.548",24000007
18003981,Throttle bodySuspension and steering systems    Beam axle,"$1,085.966",2,"$2,171.932",$65.158,"$2,106.774",$43.439,"$2,150.213",24000005
18003982,Solvents,"$1,418.25",8,"$11,346.001",$453.84,"$10,892.161",$0,"$10,892.161",24000006
18003983,Exposed bumper,$627.734,6,"$3,766.404",$75.328,"$3,691.076",$112.992,"$3,804.068",24000004
18003984,Miss Sixty,$403.321,8,"$3,226.569",$64.531,"$3,162.037",$64.531,"$3,226.568",24000009
18003985,Exhaust clamp and bracket,$291.875,3,$875.624,$0,$875.624,$17.512,$893.136,24000003
18003986,EAS-1 External Command Seat,"$1,620.69",3,"$4,862.069",$0,"$4,862.069",$0,"$4,862.069",24000005
18003987,Rockomax HubMax Multi-Point Connector,"$1,149.445",7,"$8,046.112",$0,"$8,046.112",$0,"$8,046.112",24000003
18003988,OT-803,"$1,478.949",6,"$8,873.693",$266.211,"$8,607.482",$354.948,"$8,962.43",24000004
18003989,Sofrito,$827.133,6,"$4,962.796",$99.256,"$4,863.54",$49.628,"$4,913.168",24000004
18003990,Window regulator,"$1,283.933",3,"$3,851.8",$115.554,"$3,736.246",$38.518,"$3,774.764",24000002
18003991,Waffle iron,$533.602,5,"$2,668.012",$0,"$2,668.012",$53.36,"$2,721.373",24000002
18003992,OT-E252,"$1,310.716",10,"$13,107.159",$524.286,"$12,582.873",$262.143,"$12,845.017",24000008
18003993,floorcloth,$652.482,1,$652.482,$13.05,$639.433,$0,$639.433,24000001
18003994,Hair gel / Spray,"$1,962.089",3,"$5,886.268",$235.451,"$5,650.817",$117.725,"$5,768.543",24000005
18003995,Clome oven,$377.725,4,"$1,510.9",$60.436,"$1,450.464",$15.109,"$1,465.573",24000002
18003996,Torque screwdriver,$913.454,7,"$6,394.175",$191.825,"$6,202.35",$127.884,"$6,330.233",24000005
18003997,fridge,"$1,465.282",6,"$8,791.695",$351.668,"$8,440.027",$175.834,"$8,615.861",24000007
18003998,Pixi 7,$552.25,7,"$3,865.748",$0,"$3,865.748",$0,"$3,865.748",24000009
18003999,Mouthwash,"$1,352.258",5,"$6,761.293",$270.452,"$6,490.841",$270.452,"$6,761.293",24000001
18004000,Hydrolyzed vegetable protein,$713.171,1,$713.171,$21.395,$691.776,$7.132,$698.907,24000004
18004001,mop,"$1,091.369",10,"$10,913.691",$0,"$10,913.691",$436.548,"$11,350.239",24000006
18004002,Fish tape,"$1,696.017",5,"$8,480.083",$84.801,"$8,395.282",$169.602,"$8,564.884",24000004
18004003,Ignition coil parts,"$1,807.567",1,"$1,807.567",$54.227,"$1,753.34",$36.151,"$1,789.491",24000005
18004004,Trunk/boot/hatch,$966.714,7,"$6,767",$270.68,"$6,496.32",$0,"$6,496.32",24000002
18004005,Trim package,"$1,837.468",1,"$1,837.468",$36.749,"$1,800.719",$73.499,"$1,874.217",24000008
18004006,Water temperature meterIgnition system    Coil wire,$903.77,5,"$4,518.848",$0,"$4,518.848",$0,"$4,518.848",24000009
18004007,Mk3 Cargo Bay CRG-25,$562.339,6,"$3,374.037",$67.481,"$3,306.556",$101.221,"$3,407.777",24000001
18004008,Interior harness,$944.854,10,"$9,448.536",$94.485,"$9,354.051",$377.941,"$9,731.992",24000004
18004009,TR-18D Stack Separator,"$1,935.928",5,"$9,679.639",$96.796,"$9,582.842",$193.593,"$9,776.435",24000006
18004010,gear box,"$1,590.269",2,"$3,180.538",$63.611,"$3,116.927",$31.805,"$3,148.732",24000006
18004011,Pop Icon,$854.328,5,"$4,271.638",$170.866,"$4,100.772",$0,"$4,100.772",24000003
18004012,OT-990,$578.79,4,"$2,315.159",$0,"$2,315.159",$92.606,"$2,407.765",24000008
18004013,boxer shorts,"$1,808.68",5,"$9,043.399",$271.302,"$8,772.098",$90.434,"$8,862.531",24000003
18004014,Fuel gauge,$799.201,8,"$6,393.606",$255.744,"$6,137.862",$255.744,"$6,393.606",24000007
18004015,Cat's paw (nail puller),"$1,026.722",2,"$2,053.445",$20.534,"$2,032.91",$41.069,"$2,073.979",24000004
18004016,Bonnet/hood,$417.812,9,"$3,760.307",$37.603,"$3,722.704",$0,"$3,722.704",24000006
18004017,OT-318D,$292.644,5,"$1,463.221",$14.632,"$1,448.589",$0,"$1,448.589",24000007
18004018,Asparagus,$412.922,5,"$2,064.611",$20.646,"$2,043.965",$20.646,"$2,064.611",24000005
18004019,Tire/Tyre,$657.548,1,$657.548,$13.151,$644.397,$19.726,$664.123,24000002
18004020,Basil,"$1,706.018",7,"$11,942.123",$119.421,"$11,822.702",$119.421,"$11,942.123",24000002
18004021,Timing tape,$961.597,2,"$1,923.195",$19.232,"$1,903.963",$57.696,"$1,961.658",24000005
18004022,sideboard,"$1,817.334",10,"$18,173.336",$0,"$18,173.336",$181.733,"$18,355.068",24000004
18004023,Fuel cell,"$1,415.539",4,"$5,662.156",$0,"$5,662.156",$113.243,"$5,775.399",24000006
18004024,pillow,"$1,501.22",4,"$6,004.878",$60.049,"$5,944.829",$0,"$5,944.829",24000004
18004025,Red wine / White wine,"$2,013.935",5,"$10,069.676",$402.787,"$9,666.889",$201.394,"$9,868.282",24000003
18004026,Oxo (food),$941.711,6,"$5,650.268",$0,"$5,650.268",$0,"$5,650.268",24000004
18004027,Hypoallergenic vacuum cleaner,"$1,877.481",10,"$18,774.812",$187.748,"$18,587.064",$187.748,"$18,774.812",24000009
18004028,One Touch Pixi 2,$454.233,5,"$2,271.163",$68.135,"$2,203.028",$68.135,"$2,271.163",24000006
18004029,Unexposed bumper,$744.491,10,"$7,444.914",$74.449,"$7,370.465",$223.347,"$7,593.812",24000001
18004030,Printer paper Goat cheese,"$1,272.178",2,"$2,544.357",$76.331,"$2,468.026",$50.887,"$2,518.913",24000001
18004031,Lumia 625,"$1,431.283",1,"$1,431.283",$57.251,"$1,374.032",$14.313,"$1,388.345",24000001
18004032,cupboard,"$1,676.669",3,"$5,030.006",$150.9,"$4,879.106",$100.6,"$4,979.706",24000006
18004033,alarm clock,$771.242,3,"$2,313.726",$46.275,"$2,267.452",$92.549,"$2,360.001",24000001
18004034,Battery tray,$823.31,9,"$7,409.793",$0,"$7,409.793",$0,"$7,409.793",24000002
18004035,bronze,$199.015,9,"$1,791.135",$0,"$1,791.135",$71.645,"$1,862.78",24000002
18004036,socks,$149.849,10,"$1,498.491",$59.94,"$1,438.552",$14.985,"$1,453.536",24000005
18004037,towel,"$1,857.808",4,"$7,431.23",$74.312,"$7,356.918",$0,"$7,356.918",24000007
18004038,pencil,$428.052,6,"$2,568.312",$0,"$2,568.312",$102.732,"$2,671.044",24000007
18004039,Valve cover,"$1,074.574",3,"$3,223.721",$64.474,"$3,159.247",$96.712,"$3,255.958",24000003
18004040,Brake duct hose,"$1,666.917",6,"$10,001.504",$100.015,"$9,901.489",$0,"$9,901.489",24000002
18004041,Brake drum,"$1,949.711",10,"$19,497.107",$389.942,"$19,107.166",$584.913,"$19,692.08",24000006
18004042,Fireplace,$829.296,1,$829.296,$8.293,$821.003,$8.293,$829.296,24000004
18004043,Fish stock (food),"$1,735.837",2,"$3,471.674",$69.433,"$3,402.24",$0,"$3,402.24",24000001
18004044,Asbestos Cherries,"$1,478.573",8,"$11,828.586",$473.143,"$11,355.442",$473.143,"$11,828.586",24000001
18004045,Helko,$727.742,8,"$5,821.934",$116.439,"$5,705.496",$116.439,"$5,821.934",24000007
18004046,OT-E265,"$1,068.595",1,"$1,068.595",$42.744,"$1,025.851",$42.744,"$1,068.595",24000007
18004047,Pizza night,$607.138,8,"$4,857.107",$0,"$4,857.107",$48.571,"$4,905.678",24000008
18004048,Mk3 Cargo Bay CRG-50,$245.67,5,"$1,228.348",$24.567,"$1,203.782",$0,"$1,203.782",24000002
18004049,Convection oven,"$1,623.933",10,"$16,239.328",$324.787,"$15,914.542",$324.787,"$16,239.328",24000006
18004050,Vinegar,"$1,407.979",1,"$1,407.979",$42.239,"$1,365.74",$42.239,"$1,407.979",24000009
18004051,metal,$934.504,7,"$6,541.528",$130.831,"$6,410.698",$65.415,"$6,476.113",24000009
18004052,Heat sleeving and tape,"$1,722.968",10,"$17,229.686",$516.891,"$16,712.795",$0,"$16,712.795",24000001
18004053,OT 735,"$1,443.485",8,"$11,547.88",$0,"$11,547.88",$346.436,"$11,894.316",24000008
18004054,Staple remover,"$1,059.049",2,"$2,118.098",$63.543,"$2,054.555",$63.543,"$2,118.098",24000001
18004055,living room product,"$1,808.593",10,"$18,085.926",$361.718,"$17,724.207",$0,"$17,724.207",24000009
18004056,electricity bill product,"$1,067.776",7,"$7,474.433",$298.977,"$7,175.455",$74.744,"$7,250.199",24000009
18004057,Sharp COCOROBO,"$1,544.451",8,"$12,355.609",$247.112,"$12,108.497",$247.112,"$12,355.609",24000003
18004058,Advanced Grabbing Unit,$531.537,5,"$2,657.683",$0,"$2,657.683",$79.73,"$2,737.413",24000006
18004059,Brasero (heater),"$1,369.284",10,"$13,692.843",$273.857,"$13,418.986",$273.857,"$13,692.843",24000002
18004060,OT-306,"$1,663.541",8,"$13,308.325",$399.25,"$12,909.075",$133.083,"$13,042.158",24000006
18004061,bracelet,$637.664,5,"$3,188.318",$95.65,"$3,092.668",$127.533,"$3,220.201",24000008
18004062,C7 Astound,"$1,646.979",7,"$11,528.854",$345.866,"$11,182.989",$461.154,"$11,644.144",24000002
18004063,Chocolatera,$317.859,7,"$2,225.012",$89,"$2,136.012",$89,"$2,225.012",24000008
18004064,Other alternator partsElectrical supply system    Battery,$879.445,9,"$7,915.007",$0,"$7,915.007",$316.6,"$8,231.607",24000003
18004065,bleach,"$1,961.839",8,"$15,694.711",$470.841,"$15,223.869",$156.947,"$15,380.816",24000008
18004066,socks,$153.004,10,"$1,530.038",$45.901,"$1,484.137",$45.901,"$1,530.038",24000008
18004067,Elevon 5,"$1,155.182",2,"$2,310.365",$46.207,"$2,264.158",$69.311,"$2,333.468",24000005
18004068,TVR-200 Stack Bi-Coupler,$191.406,8,"$1,531.251",$30.625,"$1,500.626",$61.25,"$1,561.876",24000004
18004069,ladder,"$1,647.779",3,"$4,943.338",$98.867,"$4,844.472",$148.3,"$4,992.772",24000004
18004070,C5,"$1,978.73",2,"$3,957.46",$79.149,"$3,878.311",$118.724,"$3,997.035",24000009
18004071,OT-117,$761.79,1,$761.79,$7.618,$754.172,$22.854,$777.026,24000007
18004072,Net,$165.961,10,"$1,659.612",$0,"$1,659.612",$0,"$1,659.612",24000002
18004073,asbestos,$224.547,8,"$1,796.376",$71.855,"$1,724.521",$35.928,"$1,760.448",24000006
18004074,OT 320,$817.77,6,"$4,906.62",$147.199,"$4,759.421",$196.265,"$4,955.686",24000007
18004075,Fireplace,$829.296,6,"$4,975.776",$49.758,"$4,926.018",$99.516,"$5,025.534",24000005
18004076,cushion,"$1,339.121",10,"$13,391.21",$0,"$13,391.21",$0,"$13,391.21",24000004
18004077,glue,"$1,698.889",7,"$11,892.221",$475.689,"$11,416.532",$118.922,"$11,535.454",24000009
18004078,One Touch M'Pop,"$1,521.578",4,"$6,086.314",$121.726,"$5,964.587",$0,"$5,964.587",24000001
18004079,Vecon,"$1,553.633",5,"$7,768.165",$155.363,"$7,612.801",$77.682,"$7,690.483",24000003
18004080,Mk2 Cargo Bay CRG-08,$689.342,7,"$4,825.396",$48.254,"$4,777.143",$0,"$4,777.143",24000009
18004081,swing product,"$1,426.626",4,"$5,706.505",$171.195,"$5,535.31",$228.26,"$5,763.57",24000009
18004082,Pixi 3 (7) LTE,$399.199,2,$798.398,$31.936,$766.462,$31.936,$798.398,24000004
18004083,comb,"$1,217.821",5,"$6,089.102",$182.673,"$5,906.43",$121.782,"$6,028.212",24000004
18004084,drive product,$449.956,5,"$2,249.781",$22.498,"$2,227.283",$22.498,"$2,249.781",24000007
18004085,cardigan,$362.611,3,"$1,087.834",$32.635,"$1,055.199",$0,"$1,055.199",24000007
18004086,Antidiarrheal,"$1,154.808",1,"$1,154.808",$46.192,"$1,108.616",$34.644,"$1,143.26",24000006
18004087,Pinion,"$1,232.403",10,"$12,324.027",$123.24,"$12,200.787",$369.721,"$12,570.508",24000002
18004088,Rice cooker,"$1,279.306",10,"$12,793.065",$383.792,"$12,409.273",$255.861,"$12,665.135",24000004
18004089,Performance chip,"$1,466.648",9,"$13,199.83",$527.993,"$12,671.837",$395.995,"$13,067.832",24000001
18004090,Salmon,$504.785,1,$504.785,$15.144,$489.641,$5.048,$494.689,24000002
18004091,OT-V607A,$949.955,10,"$9,499.548",$0,"$9,499.548",$284.986,"$9,784.534",24000007
18004092,Instrument cluster,"$1,054.778",10,"$10,547.775",$0,"$10,547.775",$421.911,"$10,969.687",24000004
18004093,lounge product,$308.67,5,"$1,543.349",$15.433,"$1,527.915",$15.433,"$1,543.349",24000002
18004094,Rocket mass heater,$528.547,8,"$4,228.374",$169.135,"$4,059.24",$42.284,"$4,101.523",24000001
18004095,Headlight motor,"$1,273.888",2,"$2,547.777",$101.911,"$2,445.866",$25.478,"$2,471.343",24000005
18004096,mop,$978.114,10,"$9,781.139",$195.623,"$9,585.516",$97.811,"$9,683.327",24000008
18004097,cardigan,$366.065,6,"$2,196.389",$87.856,"$2,108.533",$87.856,"$2,196.389",24000009
18004098,Intake manifold gasket,$116.214,7,$813.497,$16.27,$797.227,$16.27,$813.497,24000002
18004099,X6 16GB,"$1,027.302",5,"$5,136.508",$51.365,"$5,085.143",$0,"$5,085.143",24000003
18004100,Nage (food),"$1,329.011",9,"$11,961.099",$0,"$11,961.099",$0,"$11,961.099",24000005
18004101,Bath soap / Hand soap,"$1,883.959",1,"$1,883.959",$0,"$1,883.959",$56.519,"$1,940.478",24000002
18004102,"Prop shaft (drive shaft, propeller shaft)","$1,877.77",4,"$7,511.079",$300.443,"$7,210.636",$75.111,"$7,285.747",24000001
